task,condition,state_type,seed,budget,challenger,full_decision,recall,support,gini,repair_gain,repair_cost,residual_warning,unresolved_warning,oracle_safe,geometry_ok
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,2,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,3,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,4,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,5,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,6,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,7,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,8,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,9,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,10,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,11,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,12,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,13,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,14,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,15,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,16,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,17,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,18,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,19,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,20,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,21,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,22,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,23,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,24,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,25,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,26,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,27,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,28,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,29,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,30,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,31,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,32,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,33,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,34,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,35,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,36,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,37,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,38,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,39,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,40,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,41,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,42,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,43,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,44,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,45,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,46,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,47,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,48,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,49,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,50,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,51,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,52,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,53,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,54,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,55,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,56,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,57,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,58,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,59,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,60,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,61,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,62,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,63,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,64,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,65,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,66,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,67,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,68,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,69,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,70,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,71,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,72,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,73,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:low_exposure,seeded_safe_complete,74,7,low_exposure,SAFE,1.0,1.0,0.579660587639311,0.0,4106.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,0,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,1,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,2,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,3,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,4,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,5,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,6,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,7,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,8,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,9,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,10,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,11,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,12,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,13,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,14,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,15,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,16,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,17,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,18,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,19,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,20,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,21,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,22,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,23,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,24,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,25,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,26,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,27,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,28,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,29,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,30,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
requests,safe_state:route_partitioned:high_potential,seeded_safe_complete,31,7,high_potential,SAFE,1.0,1.0,0.6095491388044578,0.0,6083.0,False,False,True,True
